Complaint ID,Customer ID,Product,Complaint Category,Date Filed,Date Resolved,Status,Resolution Time (Days),Sentiment,Region
898227,31431,Weight Loss Program,Delivery,29-03-2024,Unresolved,Unresolved,0,Neutral,Meghalaya
246196,85130,Mobile Banking App,Billing,17-05-2024,01-06-2024 00:00,Resolved,15,Neutral,Karnataka
789020,40590,Weight Loss Program,Product Quality,05-01-2024,29-01-2024 00:00,Resolved,24,Neutral,Mizoram
851126,13878,Customer Support Service,Delivery,18-01-2024,Unresolved,Unresolved,0,Neutral,Kerala
657669,61680,Weight Loss Program,Delivery,16-05-2024,06-06-2024 00:00,Resolved,21,Neutral,Nagaland
620704,29532,Customer Support Service,Product Quality,04-03-2024,Unresolved,Unresolved,0,Neutral,Sikkim
734566,50673,Home Security System,Delivery,26-02-2024,12-03-2024 00:00,Resolved,15,Neutral,Odisha
744298,56715,Insurance Plan,Product Quality,26-05-2024,04-06-2024 00:00,Resolved,9,Neutral,Madhya Pradesh
504364,89774,Drone Delivery Service,Delivery,30-08-2023,04-09-2023 00:00,Resolved,5,Neutral,Punjab
154785,61672,Cloud Storage,Technical Support,26-03-2024,Unresolved,Unresolved,0,Positive,Karnataka
781693,14476,Drone Delivery Service,Product Quality,08-03-2024,03-04-2024 00:00,Resolved,26,Neutral,Rajasthan
878041,40917,Digital Scale,Service,03-02-2024,03-03-2024 00:00,Resolved,29,Neutral,Madhya Pradesh
897829,82160,Cloud Storage,Billing,27-03-2024,23-04-2024 00:00,Resolved,27,Neutral,Sikkim
826365,17578,Fitness Tracker,Billing,10-01-2024,24-01-2024 00:00,Resolved,14,Neutral,Karnataka
680133,20872,Digital Scale,Delivery,02-11-2023,27-11-2023 00:00,Resolved,25,Neutral,Tamil Nadu
195545,68302,Home Security System,Product Quality,09-08-2024,15-08-2024 00:00,Resolved,6,Neutral,Puducherry
816272,31179,Insurance Plan,Technical Support,14-10-2023,09-11-2023 00:00,Resolved,26,Positive,Telangana
641745,90250,Digital Scale,Billing,02-10-2023,17-10-2023 00:00,Resolved,15,Neutral,Delhi
995280,46413,Mobile Banking App,Delivery,14-07-2024,16-07-2024 00:00,Resolved,2,Neutral,Tripura
955311,33716,Cloud Storage,Technical Support,15-02-2024,28-02-2024 00:00,Resolved,13,Positive,Lakshadweep
879717,45211,Weight Loss Program,Product Quality,12-10-2023,10-11-2023 00:00,Resolved,29,Neutral,Uttar Pradesh
215712,63033,Fitness Tracker,Billing,15-02-2024,08-03-2024 00:00,Resolved,22,Neutral,Dadra and Nagar Haveli and Daman and Diu
916312,49883,Insurance Plan,Delivery,28-12-2023,10-01-2024 00:00,Resolved,13,Neutral,Uttarakhand
902812,92332,Insurance Plan,Product Quality,19-07-2024,24-07-2024 00:00,Resolved,5,Neutral,Chandigarh
130762,92516,Digital Scale,Product Quality,12-07-2024,02-08-2024 00:00,Resolved,21,Neutral,West Bengal
387277,72322,Personal Safe,Billing,18-07-2024,31-07-2024 00:00,Resolved,13,Neutral,Haryana
845476,83506,Personal Safe,Billing,21-11-2023,23-11-2023 00:00,Resolved,2,Neutral,Andaman and Nicobar Islands
780379,13131,Home Security System,Technical Support,23-05-2024,Unresolved,Unresolved,0,Positive,Goa
957017,40857,Insurance Plan,Billing,30-05-2024,10-06-2024 00:00,Resolved,11,Neutral,Chandigarh
381457,46647,Personal Safe,Billing,09-09-2023,16-09-2023 00:00,Resolved,7,Neutral,Delhi
705401,96178,Weight Loss Program,Service,17-11-2023,20-11-2023 00:00,Resolved,3,Neutral,Dadra and Nagar Haveli and Daman and Diu
576694,77130,Weight Loss Program,Service,12-03-2024,30-03-2024 00:00,Resolved,18,Neutral,Madhya Pradesh
376805,69967,Customer Support Service,Technical Support,01-06-2024,06-06-2024 00:00,Resolved,5,Positive,Lakshadweep
942579,54627,Customer Support Service,Billing,15-07-2024,18-07-2024 00:00,Resolved,3,Neutral,Andaman and Nicobar Islands
417404,81921,Drone Delivery Service,Delivery,04-06-2024,23-06-2024 00:00,Resolved,19,Neutral,Delhi
422702,90278,Personal Safe,Product Quality,24-08-2024,Unresolved,Unresolved,0,Neutral,West Bengal
269820,17291,Home Security System,Service,13-10-2023,27-10-2023 00:00,Resolved,14,Neutral,Puducherry
430399,72372,Customer Support Service,Delivery,26-04-2024,13-05-2024 00:00,Resolved,17,Neutral,Tripura
812303,89533,Home Security System,Service,27-03-2024,01-04-2024 00:00,Resolved,5,Neutral,Jammu and Kashmir
595063,46100,Mobile Banking App,Product Quality,14-03-2024,Unresolved,Unresolved,0,Neutral,Telangana
687454,85722,Drone Delivery Service,Product Quality,03-02-2024,01-03-2024 00:00,Resolved,27,Neutral,Ladakh
988521,44802,Home Security System,Delivery,03-04-2024,16-04-2024 00:00,Resolved,13,Neutral,Haryana
314627,83460,Digital Scale,Service,21-06-2024,10-07-2024 00:00,Resolved,19,Neutral,Arunachal Pradesh
518389,52421,Customer Support Service,Delivery,18-01-2024,30-01-2024 00:00,Resolved,12,Neutral,Goa
999585,90615,Home Security System,Delivery,02-04-2024,07-04-2024 00:00,Resolved,5,Neutral,Assam
595825,77055,Digital Scale,Delivery,12-08-2024,14-08-2024 00:00,Resolved,2,Neutral,Gujarat
906607,33470,Home Security System,Product Quality,01-02-2024,15-02-2024 00:00,Resolved,14,Neutral,Bihar
978490,80007,Personal Safe,Billing,08-12-2023,21-12-2023 00:00,Resolved,13,Neutral,Assam
394007,97686,Personal Safe,Product Quality,20-10-2023,03-11-2023 00:00,Resolved,14,Neutral,Chhattisgarh
415244,96628,Home Security System,Delivery,13-04-2024,18-04-2024 00:00,Resolved,5,Neutral,Odisha
278863,10490,Drone Delivery Service,Technical Support,14-01-2024,09-02-2024 00:00,Resolved,26,Positive,Goa
303315,38588,Personal Safe,Billing,12-05-2024,11-06-2024 00:00,Resolved,30,Neutral,Bihar
615182,35708,Fitness Tracker,Service,28-10-2023,Unresolved,Unresolved,0,Neutral,Gujarat
477050,22102,Digital Scale,Billing,07-01-2024,09-01-2024 00:00,Resolved,2,Neutral,Andhra Pradesh
104883,19904,Mobile Banking App,Delivery,17-09-2023,03-10-2023 00:00,Resolved,16,Neutral,Andaman and Nicobar Islands
852526,60142,Cloud Storage,Billing,15-11-2023,Unresolved,Unresolved,0,Neutral,Arunachal Pradesh
596677,62287,Mobile Banking App,Technical Support,20-07-2024,04-08-2024 00:00,Resolved,15,Positive,Chhattisgarh
211300,11560,Home Security System,Delivery,18-05-2024,20-05-2024 00:00,Resolved,2,Neutral,Assam
999639,14932,Mobile Banking App,Billing,26-08-2024,01-09-2024 00:00,Resolved,6,Neutral,Arunachal Pradesh
932801,82755,Insurance Plan,Billing,05-11-2023,13-11-2023 00:00,Resolved,8,Neutral,Haryana
208741,73653,Fitness Tracker,Billing,05-11-2023,Unresolved,Unresolved,0,Neutral,Bihar
678430,95515,Weight Loss Program,Delivery,21-02-2024,24-02-2024 00:00,Resolved,3,Neutral,Jharkhand
625734,88080,Insurance Plan,Delivery,08-09-2023,07-10-2023 00:00,Resolved,29,Neutral,Chhattisgarh
491411,16284,Insurance Plan,Technical Support,14-09-2023,23-09-2023 00:00,Resolved,9,Positive,Kerala
532762,16495,Weight Loss Program,Technical Support,05-06-2024,19-06-2024 00:00,Resolved,14,Positive,Goa
244783,84067,Drone Delivery Service,Technical Support,17-03-2024,24-03-2024 00:00,Resolved,7,Positive,Odisha
183437,83647,Mobile Banking App,Delivery,11-04-2024,29-04-2024 00:00,Resolved,18,Neutral,Andaman and Nicobar Islands
311792,29640,Drone Delivery Service,Delivery,30-04-2024,20-05-2024 00:00,Resolved,20,Neutral,Punjab
301723,68164,Weight Loss Program,Service,08-01-2024,17-01-2024 00:00,Resolved,9,Neutral,Mizoram
305616,81195,Drone Delivery Service,Product Quality,08-11-2023,02-12-2023 00:00,Resolved,24,Neutral,Gujarat
805981,31706,Fitness Tracker,Delivery,14-10-2023,13-11-2023 00:00,Resolved,30,Neutral,Nagaland
241475,67228,Personal Safe,Technical Support,13-03-2024,07-04-2024 00:00,Resolved,25,Positive,Rajasthan
400775,86619,Digital Scale,Service,20-03-2024,Unresolved,Unresolved,0,Neutral,Uttar Pradesh
750813,59155,Cloud Storage,Product Quality,18-12-2023,16-01-2024 00:00,Resolved,29,Neutral,Assam
339672,49730,Fitness Tracker,Product Quality,24-08-2024,Unresolved,Unresolved,0,Neutral,Kerala
326057,78985,Insurance Plan,Billing,29-02-2024,25-03-2024 00:00,Resolved,25,Neutral,Odisha
575729,55085,Personal Safe,Technical Support,25-06-2024,Unresolved,Unresolved,0,Positive,Jammu and Kashmir
571275,63573,Customer Support Service,Product Quality,28-09-2023,10-10-2023 00:00,Resolved,12,Neutral,Chhattisgarh
484814,75300,Personal Safe,Billing,06-08-2024,12-08-2024 00:00,Resolved,6,Neutral,Assam
572493,44489,Home Security System,Technical Support,16-06-2024,11-07-2024 00:00,Resolved,25,Positive,Telangana
587065,48246,Weight Loss Program,Technical Support,08-09-2023,08-10-2023 00:00,Resolved,30,Positive,Maharashtra
178233,56030,Home Security System,Delivery,06-05-2024,02-06-2024 00:00,Resolved,27,Neutral,West Bengal
936676,50506,Home Security System,Technical Support,05-05-2024,24-05-2024 00:00,Resolved,19,Positive,Bihar
611102,77486,Weight Loss Program,Technical Support,09-08-2024,22-08-2024 00:00,Resolved,13,Positive,Dadra and Nagar Haveli and Daman and Diu
372880,35014,Mobile Banking App,Service,17-04-2024,Unresolved,Unresolved,0,Neutral,Chhattisgarh
563329,39296,Insurance Plan,Service,15-02-2024,19-02-2024 00:00,Resolved,4,Neutral,Mizoram
955057,52916,Home Security System,Billing,07-06-2024,25-06-2024 00:00,Resolved,18,Neutral,Rajasthan
602742,72073,Drone Delivery Service,Delivery,28-10-2023,Unresolved,Unresolved,0,Neutral,Nagaland
634531,10082,Personal Safe,Service,03-07-2024,Unresolved,Unresolved,0,Neutral,Uttarakhand
105588,96648,Digital Scale,Product Quality,29-05-2024,01-06-2024 00:00,Resolved,3,Neutral,Odisha
588403,37328,Fitness Tracker,Delivery,23-04-2024,02-05-2024 00:00,Resolved,9,Neutral,Uttar Pradesh
311309,56430,Customer Support Service,Delivery,12-03-2024,16-03-2024 00:00,Resolved,4,Neutral,Punjab
365246,49987,Fitness Tracker,Delivery,16-12-2023,25-12-2023 00:00,Resolved,9,Neutral,Chandigarh
560435,35956,Digital Scale,Delivery,25-08-2024,Unresolved,Unresolved,0,Neutral,Rajasthan
740155,36603,Insurance Plan,Technical Support,24-09-2023,01-10-2023 00:00,Resolved,7,Positive,West Bengal
103503,96960,Cloud Storage,Service,09-02-2024,10-02-2024 00:00,Resolved,1,Neutral,Sikkim
205372,91151,Drone Delivery Service,Service,14-12-2023,25-12-2023 00:00,Resolved,11,Neutral,Lakshadweep
566785,66986,Cloud Storage,Billing,06-08-2024,24-08-2024 00:00,Resolved,18,Neutral,Tamil Nadu
334410,49373,Customer Support Service,Product Quality,19-11-2023,19-12-2023 00:00,Resolved,30,Neutral,Dadra and Nagar Haveli and Daman and Diu
790926,70308,Cloud Storage,Product Quality,04-08-2024,Unresolved,Unresolved,0,Neutral,Telangana
755821,57135,Drone Delivery Service,Service,05-02-2024,Unresolved,Unresolved,0,Neutral,Chandigarh
575411,57845,Personal Safe,Service,06-07-2024,11-07-2024 00:00,Resolved,5,Neutral,Tripura
425382,83618,Mobile Banking App,Technical Support,28-12-2023,Unresolved,Unresolved,0,Positive,Jammu and Kashmir
579815,36712,Digital Scale,Product Quality,16-03-2024,12-04-2024 00:00,Resolved,27,Neutral,Uttar Pradesh
753087,20480,Mobile Banking App,Service,22-12-2023,21-01-2024 00:00,Resolved,30,Neutral,Sikkim
347309,37301,Personal Safe,Billing,17-10-2023,11-11-2023 00:00,Resolved,25,Neutral,Uttarakhand
543309,42215,Insurance Plan,Service,17-02-2024,15-03-2024 00:00,Resolved,27,Neutral,Tripura
313111,53311,Cloud Storage,Service,07-03-2024,13-03-2024 00:00,Resolved,6,Neutral,West Bengal
522602,87359,Home Security System,Billing,15-12-2023,07-01-2024 00:00,Resolved,23,Neutral,Punjab
518763,83520,Insurance Plan,Product Quality,11-03-2024,16-03-2024 00:00,Resolved,5,Neutral,Andaman and Nicobar Islands
439232,99461,Insurance Plan,Service,16-03-2024,Unresolved,Unresolved,0,Neutral,Rajasthan
319789,13481,Home Security System,Delivery,25-08-2024,29-08-2024 00:00,Resolved,4,Neutral,Chandigarh
122838,71840,Digital Scale,Product Quality,16-01-2024,15-02-2024 00:00,Resolved,30,Neutral,Odisha
742496,36294,Digital Scale,Product Quality,30-09-2023,14-10-2023 00:00,Resolved,14,Neutral,Dadra and Nagar Haveli and Daman and Diu
222453,97083,Weight Loss Program,Product Quality,07-09-2023,28-09-2023 00:00,Resolved,21,Neutral,Uttarakhand
161348,65287,Home Security System,Service,11-02-2024,29-02-2024 00:00,Resolved,18,Neutral,Lakshadweep
822011,86178,Digital Scale,Product Quality,03-03-2024,26-03-2024 00:00,Resolved,23,Neutral,Uttar Pradesh
636376,93337,Mobile Banking App,Product Quality,14-05-2024,13-06-2024 00:00,Resolved,30,Neutral,Delhi
147306,71219,Cloud Storage,Technical Support,19-06-2024,11-07-2024 00:00,Resolved,22,Positive,Tripura
350727,96004,Cloud Storage,Technical Support,06-05-2024,01-06-2024 00:00,Resolved,26,Positive,Puducherry
155471,30663,Insurance Plan,Delivery,19-09-2023,01-10-2023 00:00,Resolved,12,Neutral,Telangana
631393,45447,Cloud Storage,Service,23-09-2023,12-10-2023 00:00,Resolved,19,Neutral,Jammu and Kashmir
301577,91444,Drone Delivery Service,Service,06-08-2024,19-08-2024 00:00,Resolved,13,Neutral,Gujarat
311623,13415,Digital Scale,Delivery,17-12-2023,27-12-2023 00:00,Resolved,10,Neutral,Ladakh
228991,29444,Home Security System,Billing,18-01-2024,19-01-2024 00:00,Resolved,1,Neutral,Maharashtra
817497,14832,Mobile Banking App,Technical Support,01-09-2023,28-09-2023 00:00,Resolved,27,Positive,Nagaland
689391,46179,Customer Support Service,Delivery,16-01-2024,19-01-2024 00:00,Resolved,3,Neutral,Rajasthan
325904,80514,Digital Scale,Billing,17-07-2024,19-07-2024 00:00,Resolved,2,Neutral,Goa
904107,41049,Digital Scale,Billing,01-01-2024,04-01-2024 00:00,Resolved,3,Neutral,Uttar Pradesh
319685,26043,Customer Support Service,Delivery,02-04-2024,02-05-2024 00:00,Resolved,30,Neutral,Jammu and Kashmir
703967,89245,Drone Delivery Service,Service,18-11-2023,24-11-2023 00:00,Resolved,6,Neutral,Bihar
511274,31482,Fitness Tracker,Delivery,15-12-2023,27-12-2023 00:00,Resolved,12,Neutral,Kerala
730880,44546,Mobile Banking App,Technical Support,12-08-2024,03-09-2024 00:00,Resolved,22,Positive,Punjab
580076,93359,Home Security System,Billing,16-12-2023,Unresolved,Unresolved,0,Neutral,Maharashtra
817312,52432,Mobile Banking App,Technical Support,25-03-2024,05-04-2024 00:00,Resolved,11,Positive,Lakshadweep
838215,22247,Mobile Banking App,Product Quality,02-05-2024,25-05-2024 00:00,Resolved,23,Neutral,Tamil Nadu
818663,86370,Home Security System,Service,27-03-2024,24-04-2024 00:00,Resolved,28,Neutral,Nagaland
282902,17385,Personal Safe,Technical Support,29-08-2023,25-09-2023 00:00,Resolved,27,Positive,Uttar Pradesh
219710,43032,Insurance Plan,Product Quality,25-03-2024,28-03-2024 00:00,Resolved,3,Neutral,Delhi
940511,61884,Home Security System,Product Quality,01-12-2023,Unresolved,Unresolved,0,Neutral,Uttarakhand
712724,16930,Mobile Banking App,Billing,12-05-2024,01-06-2024 00:00,Resolved,20,Neutral,Sikkim
544570,31682,Customer Support Service,Service,13-11-2023,04-12-2023 00:00,Resolved,21,Neutral,Rajasthan
934380,14115,Weight Loss Program,Service,02-04-2024,10-04-2024 00:00,Resolved,8,Neutral,Kerala
569755,85795,Cloud Storage,Product Quality,27-03-2024,12-04-2024 00:00,Resolved,16,Neutral,Assam
962695,84552,Weight Loss Program,Technical Support,28-04-2024,Unresolved,Unresolved,0,Positive,Tamil Nadu
419029,53598,Customer Support Service,Service,31-08-2023,05-09-2023 00:00,Resolved,5,Neutral,Bihar
820615,91761,Fitness Tracker,Delivery,30-09-2023,01-10-2023 00:00,Resolved,1,Neutral,Punjab
564112,74656,Weight Loss Program,Billing,04-11-2023,19-11-2023 00:00,Resolved,15,Neutral,Gujarat
992486,70755,Customer Support Service,Billing,27-09-2023,27-10-2023 00:00,Resolved,30,Neutral,Jammu and Kashmir
457466,14366,Mobile Banking App,Technical Support,19-07-2024,01-08-2024 00:00,Resolved,13,Positive,Haryana
142691,42209,Weight Loss Program,Technical Support,12-05-2024,Unresolved,Unresolved,0,Positive,Ladakh
902175,15204,Mobile Banking App,Service,18-08-2024,25-08-2024 00:00,Resolved,7,Neutral,Jharkhand
967468,49420,Drone Delivery Service,Technical Support,05-12-2023,29-12-2023 00:00,Resolved,24,Positive,Jammu and Kashmir
595876,58405,Digital Scale,Product Quality,12-09-2023,Unresolved,Unresolved,0,Neutral,Madhya Pradesh
271007,18784,Insurance Plan,Delivery,13-07-2024,Unresolved,Unresolved,0,Neutral,Andhra Pradesh
725472,89827,Weight Loss Program,Service,26-08-2024,27-08-2024 00:00,Resolved,1,Neutral,Punjab
962670,51612,Mobile Banking App,Billing,16-09-2023,27-09-2023 00:00,Resolved,11,Neutral,Gujarat
275614,12549,Home Security System,Billing,27-02-2024,23-03-2024 00:00,Resolved,25,Neutral,West Bengal
325498,18185,Fitness Tracker,Product Quality,04-11-2023,22-11-2023 00:00,Resolved,18,Neutral,Haryana
713468,70546,Insurance Plan,Delivery,05-07-2024,21-07-2024 00:00,Resolved,16,Neutral,Arunachal Pradesh
148527,86260,Fitness Tracker,Service,13-01-2024,Unresolved,Unresolved,0,Neutral,Uttar Pradesh
290977,60012,Drone Delivery Service,Billing,07-10-2023,05-11-2023 00:00,Resolved,29,Neutral,Himachal Pradesh
277322,78904,Cloud Storage,Service,14-05-2024,Unresolved,Unresolved,0,Neutral,Sikkim
260520,74835,Insurance Plan,Product Quality,07-06-2024,12-06-2024 00:00,Resolved,5,Neutral,Mizoram
684058,77385,Insurance Plan,Service,20-04-2024,26-04-2024 00:00,Resolved,6,Neutral,Andhra Pradesh
491629,26652,Weight Loss Program,Billing,10-03-2024,18-03-2024 00:00,Resolved,8,Neutral,Nagaland
305141,46631,Mobile Banking App,Billing,18-09-2023,27-09-2023 00:00,Resolved,9,Neutral,Haryana
513529,66497,Personal Safe,Technical Support,15-05-2024,22-05-2024 00:00,Resolved,7,Positive,Bihar
565807,59220,Personal Safe,Product Quality,12-04-2024,12-05-2024 00:00,Resolved,30,Neutral,Dadra and Nagar Haveli and Daman and Diu
458229,92850,Digital Scale,Product Quality,18-04-2024,09-05-2024 00:00,Resolved,21,Neutral,Chhattisgarh
385200,85881,Insurance Plan,Billing,13-08-2024,Unresolved,Unresolved,0,Neutral,Punjab
841515,91592,Insurance Plan,Service,20-08-2024,11-09-2024 00:00,Resolved,22,Neutral,Goa
781645,33200,Mobile Banking App,Service,28-10-2023,02-11-2023 00:00,Resolved,5,Neutral,Chhattisgarh
821464,18330,Cloud Storage,Product Quality,24-03-2024,Unresolved,Unresolved,0,Neutral,Gujarat
269535,10178,Fitness Tracker,Service,28-12-2023,31-12-2023 00:00,Resolved,3,Neutral,Ladakh
443941,11888,Weight Loss Program,Billing,07-03-2024,16-03-2024 00:00,Resolved,9,Neutral,Haryana
226074,65656,Cloud Storage,Delivery,12-03-2024,19-03-2024 00:00,Resolved,7,Neutral,Andhra Pradesh
471702,24920,Customer Support Service,Service,22-10-2023,28-10-2023 00:00,Resolved,6,Neutral,Chhattisgarh
905099,81307,Personal Safe,Delivery,30-12-2023,Unresolved,Unresolved,0,Neutral,Rajasthan
444109,15680,Home Security System,Product Quality,13-07-2024,07-08-2024 00:00,Resolved,25,Neutral,Arunachal Pradesh
757789,52622,Digital Scale,Technical Support,28-05-2024,21-06-2024 00:00,Resolved,24,Positive,Meghalaya
220619,30702,Weight Loss Program,Service,07-06-2024,11-06-2024 00:00,Resolved,4,Neutral,Assam
267146,29865,Personal Safe,Product Quality,20-05-2024,02-06-2024 00:00,Resolved,13,Neutral,Goa
160346,47105,Customer Support Service,Product Quality,23-04-2024,13-05-2024 00:00,Resolved,20,Neutral,Bihar
790564,29216,Fitness Tracker,Product Quality,26-01-2024,Unresolved,Unresolved,0,Neutral,Sikkim
489898,83016,Customer Support Service,Product Quality,04-08-2024,22-08-2024 00:00,Resolved,18,Neutral,Chhattisgarh
681949,62682,Insurance Plan,Service,19-10-2023,10-11-2023 00:00,Resolved,22,Neutral,Andhra Pradesh
324440,61658,Fitness Tracker,Service,24-04-2024,17-05-2024 00:00,Resolved,23,Neutral,Odisha
410611,92668,Personal Safe,Billing,17-11-2023,02-12-2023 00:00,Resolved,15,Neutral,Arunachal Pradesh
990508,30665,Customer Support Service,Technical Support,09-03-2024,30-03-2024 00:00,Resolved,21,Positive,Telangana
325844,95983,Fitness Tracker,Product Quality,11-01-2024,Unresolved,Unresolved,0,Neutral,Assam
631712,95282,Customer Support Service,Product Quality,04-01-2024,10-01-2024 00:00,Resolved,6,Neutral,Haryana
999689,66595,Mobile Banking App,Billing,20-07-2024,02-08-2024 00:00,Resolved,13,Neutral,Bihar
651883,12420,Digital Scale,Delivery,22-01-2024,12-02-2024 00:00,Resolved,21,Neutral,Jharkhand
975761,61307,Home Security System,Billing,11-06-2024,14-06-2024 00:00,Resolved,3,Neutral,Chhattisgarh
627261,67624,Fitness Tracker,Technical Support,30-12-2023,29-01-2024 00:00,Resolved,30,Positive,Kerala
965081,38343,Fitness Tracker,Delivery,04-10-2023,22-10-2023 00:00,Resolved,18,Neutral,Goa
437435,33280,Insurance Plan,Billing,29-03-2024,Unresolved,Unresolved,0,Neutral,Odisha
288540,96561,Fitness Tracker,Billing,15-02-2024,28-02-2024 00:00,Resolved,13,Neutral,Andaman and Nicobar Islands
288802,52696,Fitness Tracker,Service,31-10-2023,Unresolved,Unresolved,0,Neutral,Punjab
444882,21782,Customer Support Service,Service,06-01-2024,24-01-2024 00:00,Resolved,18,Neutral,Mizoram
220920,96458,Home Security System,Product Quality,16-09-2023,Unresolved,Unresolved,0,Neutral,Gujarat
990643,36753,Personal Safe,Service,10-06-2024,28-06-2024 00:00,Resolved,18,Neutral,Nagaland
529855,33090,Home Security System,Product Quality,08-12-2023,Unresolved,Unresolved,0,Neutral,Rajasthan
103490,82861,Fitness Tracker,Billing,22-04-2024,26-04-2024 00:00,Resolved,4,Neutral,Uttar Pradesh
859015,59318,Home Security System,Product Quality,12-07-2024,16-07-2024 00:00,Resolved,4,Neutral,Assam
315186,88567,Cloud Storage,Service,15-02-2024,17-02-2024 00:00,Resolved,2,Neutral,Kerala
262822,21741,Weight Loss Program,Service,28-06-2024,16-07-2024 00:00,Resolved,18,Neutral,Odisha
929454,23214,Mobile Banking App,Technical Support,24-02-2024,26-02-2024 00:00,Resolved,2,Positive,Jammu and Kashmir
545827,25134,Drone Delivery Service,Product Quality,06-01-2024,26-01-2024 00:00,Resolved,20,Neutral,Chhattisgarh
848191,14531,Insurance Plan,Technical Support,12-10-2023,Unresolved,Unresolved,0,Positive,Assam
167262,84588,Drone Delivery Service,Service,13-06-2024,Unresolved,Unresolved,0,Neutral,Telangana
193220,42544,Customer Support Service,Service,08-09-2023,04-10-2023 00:00,Resolved,26,Neutral,Maharashtra
811013,44928,Drone Delivery Service,Service,09-03-2024,16-03-2024 00:00,Resolved,7,Neutral,West Bengal
164441,59374,Personal Safe,Delivery,09-10-2023,24-10-2023 00:00,Resolved,15,Neutral,Bihar
239612,35783,Fitness Tracker,Delivery,02-01-2024,29-01-2024 00:00,Resolved,27,Neutral,Dadra and Nagar Haveli and Daman and Diu
110662,80074,Drone Delivery Service,Service,17-07-2024,04-08-2024 00:00,Resolved,18,Neutral,Chhattisgarh
229659,13168,Home Security System,Technical Support,28-02-2024,12-03-2024 00:00,Resolved,13,Positive,Punjab
567083,25020,Cloud Storage,Service,02-04-2024,10-04-2024 00:00,Resolved,8,Neutral,Goa
944258,35358,Mobile Banking App,Technical Support,14-11-2023,27-11-2023 00:00,Resolved,13,Positive,Chhattisgarh
634248,59214,Insurance Plan,Technical Support,07-08-2024,03-09-2024 00:00,Resolved,27,Positive,Gujarat
404895,53433,Digital Scale,Technical Support,18-01-2024,28-01-2024 00:00,Resolved,10,Positive,Ladakh
292947,78340,Customer Support Service,Billing,08-02-2024,Unresolved,Unresolved,0,Neutral,Haryana
359986,41152,Drone Delivery Service,Delivery,18-07-2024,Unresolved,Unresolved,0,Neutral,Andhra Pradesh
177708,94631,Home Security System,Product Quality,24-11-2023,17-12-2023 00:00,Resolved,23,Neutral,Chhattisgarh
319197,95335,Fitness Tracker,Technical Support,18-12-2023,Unresolved,Unresolved,0,Positive,Rajasthan
258488,94681,Cloud Storage,Billing,21-11-2023,02-12-2023 00:00,Resolved,11,Neutral,Arunachal Pradesh
423899,82340,Home Security System,Service,06-11-2023,19-11-2023 00:00,Resolved,13,Neutral,Meghalaya
404131,61462,Digital Scale,Product Quality,07-08-2024,31-08-2024 00:00,Resolved,24,Neutral,Assam
454397,68387,Personal Safe,Service,08-07-2024,18-07-2024 00:00,Resolved,10,Neutral,Goa
563050,65491,Digital Scale,Delivery,18-12-2023,11-01-2024 00:00,Resolved,24,Neutral,Bihar
332638,98056,Weight Loss Program,Billing,07-03-2024,17-03-2024 00:00,Resolved,10,Neutral,Sikkim
761773,51168,Mobile Banking App,Product Quality,25-07-2024,10-08-2024 00:00,Resolved,16,Neutral,Chhattisgarh
745638,49499,Fitness Tracker,Service,06-07-2024,11-07-2024 00:00,Resolved,5,Neutral,Andhra Pradesh
862699,93524,Weight Loss Program,Delivery,22-03-2024,19-04-2024 00:00,Resolved,28,Neutral,Odisha
836143,51827,Fitness Tracker,Product Quality,24-05-2024,25-05-2024 00:00,Resolved,1,Neutral,Arunachal Pradesh
137336,25116,Fitness Tracker,Service,19-10-2023,Unresolved,Unresolved,0,Neutral,Telangana
166161,34224,Personal Safe,Billing,04-10-2023,Unresolved,Unresolved,0,Neutral,Assam
456848,52222,Mobile Banking App,Technical Support,21-09-2023,13-10-2023 00:00,Resolved,22,Positive,Haryana
262882,66963,Home Security System,Service,15-05-2024,09-06-2024 00:00,Resolved,25,Neutral,Bihar
724811,23041,Fitness Tracker,Delivery,31-05-2024,28-06-2024 00:00,Resolved,28,Neutral,Jharkhand
242915,96571,Home Security System,Technical Support,26-03-2024,01-04-2024 00:00,Resolved,6,Positive,Chhattisgarh
579434,36484,Home Security System,Product Quality,13-09-2023,16-09-2023 00:00,Resolved,3,Neutral,Kerala
776381,87956,Digital Scale,Service,29-04-2024,04-05-2024 00:00,Resolved,5,Neutral,Goa
861920,61749,Home Security System,Delivery,18-05-2024,28-05-2024 00:00,Resolved,10,Neutral,Odisha
412208,86468,Digital Scale,Technical Support,14-11-2023,18-11-2023 00:00,Resolved,4,Positive,Andaman and Nicobar Islands
846539,12865,Cloud Storage,Billing,23-07-2024,25-07-2024 00:00,Resolved,2,Neutral,Punjab
